youtube_url,mp4_filenames
https://www.youtube.com/watch?v=HqhBWDf0Vv4,tieng-chim-chao-mao-goi-bay-keu-cuu-dung-de-bay-thong-mp3-file-doc-quyen-luoi-bay-chim-bon-mua
https://www.youtube.com/watch?v=hd1YWRAooG4,chim-chao-ma-o-moc-hot-chuye-n-dao-gio-ng-cu-c-ki-hay0386566352-0941139352-zalo
https://www.youtube.com/watch?v=rp42YmAxXDM,tieng-chim-chao-mao-bong-lau-chuan-bay-thong-rat-hay
https://www.youtube.com/watch?v=uShJ0xlI264,chao-mao-bay-dau-tuyen-duoc-boi-ma-trang-to-chat-thuc-su-cung-kha-kho-ae-a
https://www.youtube.com/watch?v=zvm5Vhs1_nI,chao-mao-moi-goi-boi-hot-hay-luyen-giong-kich-chim-nhanh-hot-cang-lua-chao-mao-chao-mao-hot-dau
https://www.youtube.com/watch?v=W6U_xbQJTmc,kich-chao-mao-boi-ra-giong-kich-chao-mao-hot-dau-kich-chao-mao-boi-hot-chao-mao-hot-dau-chao-mao
https://www.youtube.com/watch?v=1gGf29ZqjE8,tieng-chim-chao-mao-nui-goi-bay-mien-phi-moi-nhat-black-crested-bulbul
https://www.youtube.com/watch?v=GUtbhQiDymg,tieng-chao-mao-xanh-goi-dan-hay-nhat-kenh-chim
https://www.youtube.com/watch?v=6LYxpdnpgTI,luyen-chao-mao-hot-sang-giong-che-dai-qua-hay-kich-boi-cang-det-luyen-chao-mao-hot-sang-cang-lua
https://www.youtube.com/watch?v=ICFgFIzQh14,luyen-chao-mao-hot-giong-rung-nhieu-giong-cuc-hayluyen-giong-chao-mao-nonkich-chao-mao-hot-theo
https://www.youtube.com/watch?v=RKwEIf3qc2g,chao-mao-hot-goi-bay
https://www.youtube.com/watch?v=AFgKKEShlxA,kich-chao-mao-boi-ra-giong-luyen-am-5-6-7-kich-lua-chao-mao-hot-sang-chao-mao-hot-kich-chao-mao
https://www.youtube.com/watch?v=-vFgZsO6Gbs,chim-cha-o-mao-bong-go-i-ba-y-cu-c-chua-n-kenh-chia-se-tie-ng-chim
https://www.youtube.com/watch?v=2ndRQb3qcc8,tieng-chim-chao-mao-hot-giong-kep-cuc-hay-luyen-giong-chao-mao-hot-sang-kich-boi-nhanh-so-giong
https://www.youtube.com/watch?v=PSJSkElu0os,chao-mao-hue-so-giong-dai-am-9101112-chuan-rungep-ma-trang-chao-mao-non-hoc-giongchao-mao
https://www.youtube.com/watch?v=ZvSZjQQvdzA,luyen-chao-mao-hot-sang-qua-hay-chao-mao-mo-i-go-i-bo-i-ve-dau
https://www.youtube.com/watch?v=42Pe7pe5NzQ,chao-mao-mai-kich-trong-cang-lua-cach-kich-lua-chao-mao-so-bong-hot-che-chaomaohot
https://www.youtube.com/watch?v=u5xktUm9_Fc,tieng-ke-kich-chao-mao-trong-hot-dau
https://www.youtube.com/watch?v=IUhFbKzkWTA,chao-mao-hot-dau-sang-chao-mao-hot-sang-luyen-giong-kich-boi-hot-dau-cang-lua-chao-mao-hot-sang
https://www.youtube.com/watch?v=qmTYXBDKmEY,chao-mao-chao-mao-luyen-giong-chim-hue-giong-xoan-kep-789-cuc-hay
https://www.youtube.com/watch?v=wZG5pmlQBe8,luyen-chao-mao-hot-giong-dai-kich-lua-chao-mao-hot-chao-mao-hot-am-dai-7-8-9-kich-chao-mao-so-giong
https://www.youtube.com/watch?v=5XVvx2I2v_c,chim-chao-mao-giong-kinh-kich-trong-cang-lua-100-moi
https://www.youtube.com/watch?v=qBzehD0VuTg,chao-mao-hue-hot-nhieu-giong-so-am-9101112-chuan-rungdung-luyen-chao-mao-non-hoc-giong
https://www.youtube.com/watch?v=g3CmMF-949M,tieng-chim-cuoc-moi-2018
https://www.youtube.com/watch?v=XhkS0yQAors,audio-am-duong-tieng-chim-quoc-goi-bay-moi-chuan-bay-tot-vlog-dst
https://www.youtube.com/watch?v=5FVkDh2h75M,tieng-chim-quoc-bien-goi-bay-chuan-nhat-trich-re
https://www.youtube.com/watch?v=CX0EGtonmM0,tieng-chim-quoc-danh-dem-chuan-ban-danh-luoi-dem-kenh-bay-chim
https://www.youtube.com/watch?v=rRxbvSJdQk4,tieng-chim-quoc-mai-moi-cuc-hay-chua-n-mp3
https://www.youtube.com/watch?v=uwHtyAQRhjc,tieng-quoc-nuoc-rat-hay
https://www.youtube.com/watch?v=I9U7GPVgFE4,tieng-chim-trang-nghich-quoc-hoa-ban-danh-ngay
https://www.youtube.com/watch?v=OqN2KqSenME,tieng-quoc-beo-quoc-boi-mien-phi-danh-cho-anh-em-bay-chim-di-cu-ban-dem
https://www.youtube.com/watch?v=Feeo3RJ0lJg,bay-quoc-tieng-chim-quoc-chuan-de-bay-2018-easy-bird-trap
https://www.youtube.com/watch?v=WSnF2of_P5A,tieng-chim-quoc-kep-tieng-quoc-con-chuan-cho-anh-em-bao-dinh
https://www.youtube.com/watch?v=2oGhUSWRd5I,tieng-quoc-trong-chuan-2018
https://www.youtube.com/watch?v=dtvzHYvv1Zc,tieng-chim-quoc-chim-cuoc-keu-moi-chuan-2020
https://www.youtube.com/watch?v=spY614rIz54,da-da-gay-ca-lam-3-ta-lo-tieng-coc-co-tuc-rec-dung-kich-boi
https://www.youtube.com/watch?v=Ahoic_2Mytw,tieng-da-da-mai-sieu-quet-du-boi-khong-tap-am-chuyen-dung-bay-boi-tran-kich-boi
https://www.youtube.com/watch?v=WPqiA3504K8,tieng-chim-da-da-moi-kich-boi
https://www.youtube.com/watch?v=wkOiFnajw_Q,tieng-chim-da-da-trong-kem-toc-co-khong-tap-am-danh-cho-ae-bay-loa
https://www.youtube.com/watch?v=rCxwEpmn7_w,tieng-chim-trao-trao-moi-chuan-2023
https://www.youtube.com/watch?v=skmqtbBX9IM&t=2s,tieng-hoanh-hoach-keu-chuan-nhu-moi-danh-chim-sap-bay-hoanh-hoach-moi-chuan
https://www.youtube.com/watch?v=8IMkUklLtPo,chim-trao-trao-chim-hoanh-hoach-keu-moi
https://www.youtube.com/watch?v=kbIh8tdeG38,tieng-hoanh-hoach-keu-chuan-nhu-moi-danh-chim-sap-bay-hoanh-hoach-moi-chuan
https://www.youtube.com/watch?v=6b_9HyYl7tY,tieng-chim-hoanh-hoach-thom-moi-hot-chuan-2021-chuyen-dung-bay-kich-lua-chim-boi
https://www.youtube.com/watch?v=mPhZkonmRqc,tieng-chim-hoanh-hoach-chim-trao-trao-moi-hay-nhat-2022
https://www.youtube.com/watch?v=Fe0sUq2QERg,tieng-chim-trao-trao-moi-goi-bay-cuc-hieu-dung-de-bay-san-bat-hay-nhat-2019
https://www.youtube.com/watch?v=p7wXtPnkEIg,tieng-chim-hoanh-hoach-thom-goi-bay-tieng-chim-moi-cuc-chuan-dung-de-bay
https://www.youtube.com/watch?v=-JXZBLYHnj0,video-29-tieng-trao-trao-quach-moc-hoanh-hoach-moc-mp3
https://www.youtube.com/watch?v=9D77FJQuLoo,hoanh-hoach-dau-trang-liu-chim-trao-trao-trong-dam-me-doc-la
https://www.youtube.com/watch?v=gIbCOzKiMyQ,chim-hoanh-hoach-dau-den-moi-ra-dong
https://www.youtube.com/watch?v=9dwK6912PBg,tieng-trao-trao-dau-vang-bay-cuc-ky-nhay-nha-anh-em-2020
https://www.youtube.com/watch?v=dHPMkDxXEhk,tieng-trao-trao-keu-cuu
https://www.youtube.com/watch?v=IRALR-0x6k4,chim-khuou-hot-hay
https://www.youtube.com/watch?v=WB2QuzKUP60,tieng-chim-khuou-dau-xam-hay-con-goi-la-khuou-dat-khuou-cho
https://www.youtube.com/watch?v=aGiAf8U_Pvg,tieng-chim-bo-chaokhuou-dau-trang-hot
https://www.youtube.com/watch?v=Q8BKg2SThZQ,khuou-da-bo-hot-mua-canh-dai-bang
https://www.youtube.com/watch?v=CYTtbShlEI0,khuou-mai-moi-ro-kich-trong-hot-that-hay-va-cang-lua
https://www.youtube.com/watch?v=k66yn6rHoUE,khuou-bac-ma-hot-mua-giong-dai-khuou-hot-to-nhieu-giong-kich-boi-cuc-nhanh-cuc-sung
https://www.youtube.com/watch?v=irL5aHiDtlc,phan-3-khuou-hot-giong-rung-kich-khuou-boi-luyen-khuou-boi-hot-nhanh-cang-lua-khuou-khuou-ba
https://www.youtube.com/watch?v=WzDxfz5YiJk,luyen-khuou-hot-giong-rung-bat-co-troi-cot-sieu-toc-kem-tieng-mai-ro-ro-kich-boi-cuc-nhanh
https://www.youtube.com/watch?v=gEGf3muGiB0,khuou-hot-giong-rung-cuc-hay-luyen-khuou-hot-dau-cuc-dinh-clb-chim-canh-dat-viet-ep07
https://www.youtube.com/watch?v=DlE2nNzkD0o,luyen-giong-khuou-hot-hay-dao-giong-co-bat-co-troi-cot
https://www.youtube.com/watch?v=b3lCttzeeDM,khuou-moi-trong-mai-hot-goi-boi-cuc-nhanh
https://www.youtube.com/watch?v=MzQBelhbVaI,khuou-mai-ro-ro-kich-trong
https://www.youtube.com/watch?v=9gN3nQ1pyts,khuou-hot-sang
https://www.youtube.com/watch?v=bBUjkFhg80M,giong-hot-chim-khuou-lua
https://www.youtube.com/watch?v=TivI75m8v9I,khuou-hot-giong-rung-hot-dau-kich-khuou-hot-mua-kich-khuou-boi-luyen-khuou-boi-hot-cang-lua
https://www.youtube.com/watch?v=Qb7q6ueLEfY,khuou-mun-hot-mua-cuc-hay
https://www.youtube.com/watch?v=Hoj1fA6DGLg,khuou-dau-bac-hot-giong-chuan-rung-nhu-dai-lien-luyen-giong-boi-30phut-moi-ngaykyhoangtv
https://www.youtube.com/watch?v=lO3-bLEQ0v0,khuo-u-da-u-ba-c-chim-bo-chao-mai-ho-t-kich-tro-ng-cuc-phekyhoangtv
https://www.youtube.com/watch?v=pJI_DslfStY,chim-khuou-hot-mua-sieu-kich-boi-khuou-bac-ma-hot-cuc-sung-kich-boi-qua-ok
https://www.youtube.com/watch?v=uCIk5N_DuA4,khuou-mun-hot-keo-thuoc-lao-meo-keu-cac-kieu-giong-bat-co-troi-cot-cuc-hay
https://www.youtube.com/watch?v=0czjqCR64jA,khuou-hot-kho-qua-kho-qua
https://www.youtube.com/watch?v=kpbc41bSK-s,khuou-khoang-co-hoa-mi-dat-hot-dau-am-thanh-bay-kich-boi
https://www.youtube.com/watch?v=Y_JtaxTmimI,khuou-mai-khec-ro-kich-trong-hot-to
https://www.youtube.com/watch?v=Ao6fvNMNZ3c,khuou-dat-hot-mua-khuou-dau-xam-dam-me-doc-la
https://www.youtube.com/watch?v=ZH8aX0vVE3g,chim-khuou-dau-den-ma-xam-hot-hay-file-mp3-bay
https://www.youtube.com/watch?v=m2Nz1DDXZd8,khuou-trong-mai-hot-mua-60-phut-nhieu-chat-giong-thuc-boi-len-lua-cuc-nhanh
https://www.youtube.com/watch?v=MOAbBVkOfkw,khuou-dau-bac-chim-bo-chao-kich-boi-hot-dau-cuc-sung-kyhoangtv
https://www.youtube.com/watch?v=EDF54yple7g,chim-bo-chao-mai-hot
https://www.youtube.com/watch?v=4zcq8HkD8Bg,tieng-bo-chao-khuou-dau-trang-goi-bay-khong-tap-am-ban-1-tieng-goi-kenh-bay-chim
https://www.youtube.com/watch?v=8r1PTp6wYGA,tieng-bo-chao-cho
https://www.youtube.com/watch?v=sQbTP6CZuTc,tieng-chim-bo-chao-moi-chuan-khong-tap-am
https://www.youtube.com/watch?v=zJ3dKaYm4Ws,tieng-vet-ket-keu-tieng-vet-goi-bay-hay-nhat-parrot-sound
https://www.youtube.com/watch?v=Oy_sr0-kbbY,con-vet-khong-lo-biet-noi-tieng-nguoi-cua-dai-gia-sai-gon
https://www.youtube.com/watch?v=KgRSpboKXkk,tieng-vet-ket-goi-bay-mp3-ban-moi-nhat-2020-co-link-tai-kenh-bay-chim
https://www.youtube.com/watch?v=DuNQ7RiMVS4,vet-nguc-hong-noi-chuyen-sieu-de-thuong
https://www.youtube.com/watch?v=hrwoKwpBKZI,tieng-vet-dau-xam-moi
https://www.youtube.com/watch?v=qkkiQ5-sY00,vet-mat-troi-sun-conure-voi-tieng-keu-dac-trung-va-mau-vang-choi-tu-nam-my
https://www.youtube.com/watch?v=s55YXbE6bdQ,vet-mau-don-hot-sieu-dinh
https://www.youtube.com/watch?v=BeTW5XnyBsE,tieng-vet-dau-xam-vet-duoi-dai-keo-dau-xam-hot-slaty-head-parakeet-voice
https://www.youtube.com/watch?v=GLg_kqGaJ-E,tieng-chim-trich-re-chuan-nhat-hien-nay-boi-ve-da-banh-loa
https://www.youtube.com/watch?v=2_inDTQLazY,tieng-chim-trich-re-keu-moi-chuan-2020
https://www.youtube.com/watch?v=rgf7r4KYz3Q,tieng-trich-re-moi-goi-bay-chuan-dung-de-moi-bay-lup-bay-vong-bay-hieu-qua-nhat-2020
https://www.youtube.com/watch?v=S_igjFNQj14,tieng-chim-trich-co-keu-moi-chuan-2020
https://www.youtube.com/watch?v=WX7CNY5EQsM,tai-tieng-trich-kich-trich-re-moc-quoc-bien-phien-ban-thai-lan-mien-phi
https://www.youtube.com/watch?v=riSxXprxf6A,tieng-chim-tu-hu-hay-nhat-ban-da-test-an-chim-nha-man
https://www.youtube.com/watch?v=fbdLeZAHDZQ,tieng-chim-tu-hu-moi
https://www.youtube.com/watch?v=W4Kx-SxW-f0,tieng-chim-tu-hu-goi-bay-khong-tap-am-tieng-chuan-2019
https://www.youtube.com/watch?v=T4yAT9eYqxU,tieng-chim-oc-mit-dung-de-kich-trong
https://www.youtube.com/watch?v=YIyp2PjI_cU,tieng-chim-oc-mit-moi-bay-cuc-nhay-khong-tap-am-bay-la-dinh-100-bao-nhay
https://www.youtube.com/watch?v=5jL1cw9fJOo,tieng-chim-oc-mit-moi-chuan-khong-tap-am-bay-cuc-dinh-trap-bird-sound-ktb
https://www.youtube.com/watch?v=xNEkg4bS2O0,chim-oc-mit-mai-kich-trong-cuc-sung
https://www.youtube.com/watch?v=RbX1MyBx5zg,tieng-chim-oc-mit-chit-goi-bay
https://www.youtube.com/watch?v=L7FoBQzq7A0,tieng-chim-en-moi-tieng-chim-en-goi-bay-chuan-khong-lan-tap-am
https://www.youtube.com/watch?v=-GWt49AvBLg,file-mp3-tieng-chim-en-den-nguc-trang-goi-bay-chuan-nhat-2020-khong-tieng-on
https://www.youtube.com/watch?v=4cQd6WP04L4,tieng-chim-en-nguc-rang-nguc-vang-goi-bay-dan-moi-chuan-nhat-2021-am-thanh-chuan-dantocthaivtv
https://www.youtube.com/watch?v=DjEgCIKOtNo,tieng-chim-vac-moi-nycticorax-nycticorax
https://www.youtube.com/watch?v=WhwrhD5GH8Q,tieng-vac-goi-bay-chuan-moi-nhatthang-3
https://www.youtube.com/watch?v=La9Q7J4Jl6U,phi-nhung-phuong-my-chi-tieng-vac-sanh-live-show-htqt-3
https://www.youtube.com/watch?v=Y6vBZYvTsZo,tieng-chim-vac-keu-moi-chuan-2020
https://www.youtube.com/watch?v=Gnf1Z144_mE,tieng-vac-goi-bay-danh-luoi-dem-an-am-thanh-cuc-ky-hap-dan-cuc-xung
https://www.youtube.com/watch?v=WsKl8xxCsEw,luyen-chim-sao-hot-cuc-hay
https://www.youtube.com/watch?v=qlWO34r9cZI,chim-sao-noi-tieng-nguoi-sieu-gioi
https://www.youtube.com/watch?v=GwhQztIRDaE,tieng-chim-sao-den-hot-nhieu-giong-cuc-hay
https://www.youtube.com/watch?v=6Qt8kLxaP48,chim-sao-keu-tieng-sao-nau-hot-hay
https://www.youtube.com/watch?v=PR0W9Q9dSCU,tieng-sao-nau-goi-dan-dai-hon-mot-tieng-dung-de-moi-chim
https://www.youtube.com/watch?v=GGaAAORn63A,chim-sao-da-hot-nhieu-giong-cuc-hay
https://www.youtube.com/watch?v=dqdNq7kUE1E,tieng-sao-sau-dung-de-bay-2021-ptgioka
https://www.youtube.com/watch?v=b2Av6XP7OsE,tieng-sao-nau-moi
https://www.youtube.com/watch?v=9i3XWyce72Q,tieng-chim-sao-sao-nghe-hot-chuan
https://www.youtube.com/watch?v=YCWqR8kZCmI,cach-nhan-biet-trong-hay-mai-sao-den-trau
https://www.youtube.com/watch?v=oMdGphHUFzA,tie-ng-chim-sa-o-da-sa-o-da-u-tra-ng-2020
https://www.youtube.com/watch?v=0CP6CinjIkw,tieng-rung-ns-trung-sao-tac-pham-sao-meo-dac-sac-suab-toj-siab-raj-npaim-hmoob
https://www.youtube.com/watch?v=ZB5_Kwwb8ac,bat-co-troi-cot-loai-chim-chi-can-nghe-tieng-la-biet-ten
https://www.youtube.com/watch?v=GcivwP0OEoA,luyen-chim-hot-hay-kich-thich-cang-lua-bao-kich-tat-ca-cac-loai-chim-hot
https://www.youtube.com/watch?v=uM2sjxKcYk8,tieng-chim-rung-hot-liu-lo-hay-nhat-am-thanh-giup-thien-nhac-tap-yoga
https://www.youtube.com/watch?v=Z2S4qJPSPiE,tieng-chim-hot-riu-rit-trong-vuon-hoa-xuan-tre-em-nghe-rat-hay
https://www.youtube.com/watch?v=Y_Iq73Yr8x8,tieng-chim-hot-buoi-sang-trong-lanh-cho-mot-ngay-day-nang-luong
https://www.youtube.com/watch?v=_LzqmzXdBPc,tieng-chim-cu-gay-kich-boi-nghe-nhanh-noi-am-thanh-bay-chim-cu-gay
https://www.youtube.com/watch?v=j0RTiOXU0u8,tieng-chim-hoanh-hoach-keu-cuu-goi-bay
https://www.youtube.com/watch?v=0wKvZxwqQzM,tieng-chim-cu-gay-moi-chuan-dinh-nhat
https://www.youtube.com/watch?v=tQgehsiJdD4,tieng-chim-rung-hot-liu-lo-hay-nhat-am-thanh-giup-thien-nhac-tap-yoga
https://www.youtube.com/watch?v=9ZiquKlNA74,chao-mao-non-tap-hot-cuc-hay
https://www.youtube.com/watch?v=mymTRUkeaTM,tieng-vac-co-lua-luoi-dem-chuan-mp3-moi-nhat-2021-khong-tap-am
https://www.youtube.com/watch?v=sy-vUKFyrEY,thu-gian-voi-tieng-chim-hot-cuc-hay
https://www.youtube.com/watch?v=fb0DN7SdJf4,tieng-nuoc-suoi-chay-roc-rach-chim-hot-trong-rung-nhac-thu-gian-de-ngu-ngon-nhac-thien-tap-yoga
https://www.youtube.com/watch?v=-s8ilJQu9og,tieng-chim-hot-trong-rung-di-vao-giac-ngu-voi-am-thanh-cua-nui-rung
https://www.youtube.com/watch?v=OiEH031X1qA,tieng-chim-cu-lon-sat-thu-bong-dem
https://www.youtube.com/watch?v=nTdLVlMQ0SU,chim-tu-sac-hot-liu-kich-boi-cuc-xung-dam-me-doc-la
https://www.youtube.com/watch?v=srr6wrkhcQ0,tieng-chim-cu-ngoi-keu-moi-chuan-2020
https://www.youtube.com/watch?v=raynZ2W-vPo,tieng-chim-nhat-hoa-re-giun-chuan-cho-anh-em-danh-chim-dem-thu-hoach-day-bao-file-so-3
https://www.youtube.com/watch?v=c064pDR0xQY,tieng-chim-sau-keo-don-moi-2018